user_id,age,monthly_income,browse_time_minutes,spending_frequency,gender,occupation,city,education,family_size,login_count_30d,member_level,browsed_categories,has_coupon,is_new_user,joined_promotion,has_notification_enabled,target_purchase
USER_001041,53.4,8594.3,8.83,5.9,Female,Civil Servant,New York,High School or Below,6,12,3,7,1,True,False,False,1
USER_001042,33.5,5495.67,9.96,2.42,Female,Engineer,Other City,Associate Degree,5,6,2,4,0,False,False,True,0
USER_001043,38.5,6139.37,12.89,3.89,Male,Civil Servant,Chicago,High School or Below,1,1,1,6,0,False,False,False,0
USER_001044,25.1,6405.97,12.01,5.25,Female,Teacher,Los Angeles,Bachelor Degree,4,11,3,10,1,False,False,True,1
USER_001045,33.5,4902.93,7.68,4.5,Male,Teacher,New York,Associate Degree,7,8,1,4,0,False,True,False,0
USER_001046,33.0,3451.35,2.1,2.74,Male,Doctor,Phoenix,Bachelor Degree,4,5,1,5,0,True,False,False,0
USER_001047,36.8,3811.13,14.62,2.96,Male,Corporate Employee,San Antonio,Associate Degree,3,5,2,8,0,False,True,False,0
USER_001048,38.3,6184.31,19.76,4.42,Female,Engineer,Other City,Associate Degree,8,6,2,9,1,True,False,True,1
USER_001049,40.6,6011.92,9.47,2.06,Male,Doctor,New York,Bachelor Degree,4,9,1,7,0,False,False,True,0
USER_001050,37.4,7013.33,8.07,5.89,Female,Civil Servant,Chicago,Associate Degree,3,6,3,3,1,False,True,False,1
USER_001051,22.9,4358.66,3.7,1.13,Female,Other,Philadelphia,Bachelor Degree,2,5,2,1,0,False,False,True,0
USER_001052,25.6,6762.8,8.14,7.11,Female,Engineer,Other City,Associate Degree,8,6,5,8,1,False,False,True,1
USER_001053,29.5,5424.05,13.66,3.04,Female,Teacher,Philadelphia,High School or Below,6,3,3,2,1,False,False,False,1
USER_001054,32.2,6452.07,9.01,4.34,Female,Engineer,New York,Bachelor Degree,8,7,2,10,1,False,False,False,1
USER_001055,45.5,5737.01,5.1,2.17,Male,Corporate Employee,Los Angeles,Associate Degree,4,10,4,9,0,False,True,False,0
USER_001056,23.4,5212.21,8.52,6.14,Female,Student,Houston,Bachelor Degree,7,9,1,10,1,False,False,False,1
USER_001057,31.4,3805.16,7.07,5.45,Male,Manager,Los Angeles,Associate Degree,5,3,1,6,0,False,False,True,0
USER_001058,44.5,6834.76,6.48,3.62,Female,Freelancer,New York,Associate Degree,1,6,1,6,0,False,True,True,0
USER_001059,32.0,4451.97,0.1,6.1,Male,Corporate Employee,Los Angeles,Bachelor Degree,4,8,2,6,0,False,False,True,0
USER_001060,39.6,7173.14,15.85,3.61,Female,Salesperson,Los Angeles,Master or Higher,3,9,1,10,1,False,False,False,1
USER_001061,33.6,5757.22,8.89,4.46,Male,Freelancer,Los Angeles,Bachelor Degree,4,7,3,7,1,True,False,False,1
USER_001062,37.6,7635.21,8.58,2.22,Male,Doctor,Other City,Bachelor Degree,8,7,3,5,0,False,True,False,1
USER_001063,32.7,3464.89,3.47,0.78,Female,Student,Los Angeles,Bachelor Degree,1,5,3,2,1,False,False,True,0
USER_001064,41.7,5824.91,4.46,4.86,Male,Teacher,Houston,Associate Degree,2,2,4,1,1,False,False,False,0
USER_001065,19.5,5632.23,8.54,4.6,Male,Student,Phoenix,Master or Higher,3,9,3,10,1,True,False,True,1
USER_001066,31.4,3927.48,1.82,2.05,Female,Engineer,New York,Bachelor Degree,2,9,1,9,0,False,False,False,0
USER_001067,38.0,5317.65,2.62,1.22,Male,Teacher,Los Angeles,Bachelor Degree,4,4,3,7,0,False,True,False,0
USER_001068,40.3,5415.67,14.38,4.36,Male,Manager,Houston,Associate Degree,5,7,2,9,1,False,False,False,0
USER_001069,49.9,6150.64,1.45,2.18,Unknown,Civil Servant,Houston,Bachelor Degree,1,3,2,1,1,True,False,True,0
USER_001070,31.1,4322.94,1.51,0.69,Male,Corporate Employee,Other City,Associate Degree,6,6,1,10,0,False,True,True,0
USER_001071,49.8,6241.78,5.39,3.05,Male,Teacher,Houston,Bachelor Degree,7,2,3,2,0,False,False,False,0
USER_001072,28.4,4169.91,6.49,4.02,Female,Corporate Employee,New York,Associate Degree,7,3,4,9,0,False,False,False,0
USER_001073,48.3,6090.24,0.1,2.67,Male,Salesperson,Los Angeles,Bachelor Degree,4,4,2,9,0,False,False,False,0
USER_001074,43.2,6416.14,8.72,3.95,Female,Engineer,Other City,Associate Degree,3,9,1,6,0,True,True,False,1
USER_001075,25.9,3637.79,2.21,3.12,Female,Corporate Employee,Other City,High School or Below,5,3,1,2,0,False,False,True,0
USER_001076,38.1,5274.95,5.0,0.27,Female,Teacher,Other City,Associate Degree,5,1,1,2,0,False,False,True,0
USER_001077,34.5,4747.29,0.72,4.3,,Student,San Antonio,Bachelor Degree,4,8,1,7,1,False,False,True,0
USER_001078,41.3,6283.75,2.21,3.75,Female,Teacher,Houston,High School or Below,3,4,3,8,0,False,False,True,0
USER_001079,32.8,7100.09,8.42,7.03,Male,Engineer,Chicago,Bachelor Degree,5,9,4,10,1,False,False,False,1
USER_001080,31.9,5519.59,12.23,3.32,Female,Engineer,San Diego,Bachelor Degree,5,6,5,5,1,False,True,False,1
USER_001081,48.7,5903.37,2.78,0.1,Male,Teacher,Philadelphia,Associate Degree,3,1,1,4,0,False,False,True,0
USER_001082,34.0,4288.66,7.76,0.1,Male,Student,San Diego,Associate Degree,6,8,2,5,0,False,False,False,0
USER_001083,43.3,7525.65,12.27,3.0,Female,Civil Servant,Philadelphia,Bachelor Degree,4,8,2,7,0,False,True,True,1
USER_001084,32.7,6467.02,13.38,2.6,,Corporate Employee,Other City,Bachelor Degree,6,7,4,7,0,False,False,False,1
USER_001085,51.7,6981.52,5.56,4.05,Male,Corporate Employee,San Antonio,Associate Degree,8,6,2,6,0,True,False,True,0
USER_001086,28.2,4197.33,4.45,2.02,Male,Corporate Employee,Other City,Associate Degree,3,7,2,10,0,False,False,False,0
USER_001087,28.9,5320.55,0.1,2.51,Female,Freelancer,Other City,High School or Below,8,3,3,3,1,True,True,False,0
USER_001088,50.2,8461.0,16.92,3.79,Male,Civil Servant,New York,Bachelor Degree,2,15,4,4,1,False,True,True,1
USER_001089,30.6,3429.41,12.43,2.66,Male,Doctor,San Antonio,Bachelor Degree,6,11,4,1,0,True,False,False,0
USER_001090,51.0,7832.72,11.82,6.33,Female,Teacher,Other City,Bachelor Degree,7,11,3,7,1,False,False,True,1
USER_001091,43.9,6193.79,0.59,6.09,Male,Other,Los Angeles,Bachelor Degree,2,3,3,8,1,True,False,False,0
USER_001092,33.5,2935.83,5.32,4.79,Female,Freelancer,Phoenix,Bachelor Degree,4,5,2,8,0,False,False,False,0
USER_001093,18.0,1654.12,2.26,3.06,Male,Student,Chicago,Bachelor Degree,8,2,3,9,0,False,False,False,0
USER_001094,34.8,4690.7,0.38,2.4,Male,Salesperson,Los Angeles,Associate Degree,8,3,1,5,0,False,True,False,0
USER_001095,36.0,5750.92,9.63,5.42,Female,Salesperson,Chicago,Associate Degree,4,8,1,6,0,False,False,False,0
USER_001096,46.7,7177.04,6.22,1.12,Female,Civil Servant,Other City,Bachelor Degree,4,5,1,6,0,False,False,True,0
USER_001097,50.9,6072.89,8.17,2.97,Female,Engineer,New York,Bachelor Degree,4,4,1,1,1,True,False,True,0
USER_001098,28.2,7080.83,15.95,2.67,Female,Doctor,Other City,Bachelor Degree,2,11,2,4,1,False,True,False,1
USER_001099,43.0,5572.27,2.21,5.34,Female,Corporate Employee,Phoenix,Bachelor Degree,6,8,1,3,0,False,False,True,0
USER_001100,42.7,3938.59,3.29,5.78,Male,Doctor,Chicago,Bachelor Degree,8,8,1,9,1,True,False,False,0
USER_001101,45.7,7761.92,9.33,2.41,Male,Corporate Employee,New York,Bachelor Degree,3,8,3,8,1,False,False,True,1
USER_001102,40.0,6581.09,15.03,2.26,Male,Other,Chicago,Master or Higher,7,10,4,8,1,False,True,True,1
USER_001103,18.0,5918.23,11.71,3.99,Female,Corporate Employee,San Diego,Bachelor Degree,6,6,1,7,1,False,False,True,1
USER_001104,33.4,6514.32,13.25,6.12,Female,Salesperson,San Antonio,Bachelor Degree,2,8,2,10,1,True,False,False,1
USER_001105,23.4,2262.09,2.21,1.39,Female,Student,Other City,Associate Degree,5,5,3,8,0,False,False,False,0
USER_001106,33.0,3000.29,5.68,1.49,Female,Other,Chicago,Bachelor Degree,1,5,3,8,0,True,True,True,0
USER_001107,44.8,7659.02,13.56,6.24,Female,Corporate Employee,Other City,Bachelor Degree,3,2,2,10,1,True,False,True,1
USER_001108,38.1,2589.78,7.35,3.5,Female,Manager,Los Angeles,Associate Degree,2,1,3,3,0,False,False,False,0
USER_001109,46.5,5331.83,0.84,2.8,Male,Civil Servant,San Antonio,Master or Higher,3,1,1,4,0,False,False,True,0
USER_001110,38.4,7271.03,12.89,5.09,Female,Teacher,Philadelphia,Bachelor Degree,7,8,3,3,1,False,False,True,1
USER_001111,22.0,2342.98,10.58,3.51,Male,Student,San Antonio,Bachelor Degree,3,3,3,7,0,False,True,False,0
USER_001112,18.0,3993.99,0.49,4.61,Female,Manager,Los Angeles,Master or Higher,1,6,1,6,1,False,False,True,0
USER_001113,36.5,6041.01,16.19,4.67,Male,Corporate Employee,San Antonio,Bachelor Degree,1,5,1,4,0,True,True,False,0
USER_001114,32.9,3473.3,1.16,1.93,,Engineer,Other City,Bachelor Degree,2,9,2,2,0,True,True,True,0
USER_001115,25.2,3421.96,13.79,2.75,Female,Salesperson,New York,Associate Degree,3,8,1,4,1,False,False,False,0
USER_001116,18.0,3994.69,10.13,1.77,Male,Engineer,Houston,Bachelor Degree,3,3,5,2,0,False,False,False,0
USER_001117,27.7,5968.69,15.35,5.81,Female,Teacher,Houston,Bachelor Degree,2,8,3,3,1,True,False,False,1
USER_001118,33.1,3115.52,1.18,0.98,Female,Corporate Employee,New York,Associate Degree,7,8,4,8,1,False,False,True,0
USER_001119,41.7,5226.68,1.22,0.71,Female,Corporate Employee,New York,Associate Degree,2,12,5,9,0,False,False,True,0
USER_001120,,,9.5,4.04,Female,Teacher,Los Angeles,Associate Degree,6,10,2,10,1,False,True,False,1
USER_001121,51.1,9418.2,16.32,0.78,Female,Teacher,Other City,Bachelor Degree,5,6,3,3,1,False,False,True,1
USER_001122,24.6,6265.93,9.04,0.1,Female,Student,New York,High School or Below,8,9,4,7,1,False,True,False,1
USER_001123,43.8,7266.24,12.35,5.72,Female,Manager,Chicago,Associate Degree,6,7,3,8,0,False,False,False,1
USER_001124,35.5,4892.15,7.51,3.89,Female,Corporate Employee,Other City,Associate Degree,8,6,1,9,0,False,True,True,0
USER_001125,41.9,4081.88,3.09,0.98,Male,Salesperson,New York,Bachelor Degree,1,4,1,7,0,False,False,True,0
USER_001126,30.6,3506.22,9.19,2.62,Female,Teacher,Los Angeles,Bachelor Degree,1,8,1,7,0,False,True,True,0
USER_001127,45.7,7323.28,4.13,5.9,Female,Engineer,New York,Bachelor Degree,5,6,4,7,0,False,False,False,0
USER_001128,38.0,5053.51,4.52,2.6,Male,Civil Servant,San Diego,Master or Higher,7,3,5,5,0,False,False,True,0
USER_001129,28.2,4950.09,5.65,5.42,Male,Doctor,Philadelphia,Bachelor Degree,3,5,2,4,0,False,False,True,0
USER_001130,34.9,6922.01,17.35,3.54,Female,Freelancer,San Diego,Bachelor Degree,6,7,3,8,1,False,False,True,1
USER_001131,32.6,,0.1,3.23,Male,Civil Servant,Phoenix,Master or Higher,7,6,2,3,1,True,True,False,0
USER_001132,39.9,3191.16,2.49,3.84,Male,Corporate Employee,Los Angeles,Associate Degree,4,3,1,10,0,True,False,True,0
USER_001133,23.2,3331.78,16.48,1.89,Male,Corporate Employee,Other City,Associate Degree,8,7,1,6,0,False,False,False,0
USER_001134,34.7,6314.78,0.52,2.27,Female,Engineer,New York,Master or Higher,7,8,2,4,0,False,False,True,0
USER_001135,39.0,6056.17,1.33,2.55,Female,Manager,Los Angeles,Bachelor Degree,3,3,1,7,0,False,True,False,0
USER_001136,35.3,8055.37,12.23,3.26,Male,Engineer,Chicago,Master or Higher,5,3,1,10,1,False,True,False,1
USER_001137,48.5,6043.24,9.76,3.29,Male,Teacher,San Diego,High School or Below,5,7,2,10,1,True,True,False,0
USER_001138,42.7,4932.89,0.51,5.29,Female,Doctor,San Diego,Master or Higher,5,2,4,5,0,True,True,False,0
USER_001139,34.9,3662.84,0.1,5.23,Male,Student,San Diego,Associate Degree,1,6,2,1,1,True,True,True,0
USER_001140,37.2,5823.07,13.81,8.8,Female,Teacher,New York,Associate Degree,2,5,2,10,0,False,True,True,1
USER_001141,38.0,5807.06,4.55,2.04,Male,Corporate Employee,Phoenix,Bachelor Degree,8,4,1,3,0,False,True,True,0
USER_001142,39.0,5613.21,1.58,1.86,Male,Corporate Employee,Other City,High School or Below,3,4,3,4,0,False,False,False,0
USER_001143,18.0,2933.43,15.8,4.13,Male,Student,Phoenix,Bachelor Degree,6,2,2,1,0,False,False,True,0
USER_001144,32.0,4908.19,4.1,5.68,Male,Other,Chicago,Bachelor Degree,7,3,5,10,0,False,False,True,0
USER_001145,20.2,5362.45,13.44,7.08,Female,Student,Other City,Master or Higher,8,8,2,7,1,True,False,True,1
USER_001146,47.8,8942.22,10.38,6.25,Female,Corporate Employee,Philadelphia,Bachelor Degree,3,5,2,6,0,False,False,True,1
USER_001147,34.4,5592.69,12.73,1.32,Female,Student,San Antonio,Associate Degree,8,5,1,1,0,True,True,True,0
USER_001148,33.1,5444.13,9.62,3.47,Male,Corporate Employee,New York,Bachelor Degree,1,6,2,7,1,False,False,False,1
USER_001149,44.0,7873.65,14.91,5.98,Male,Corporate Employee,Houston,Associate Degree,7,7,2,8,1,True,True,True,1
USER_001150,39.2,5451.13,8.62,5.79,Male,Corporate Employee,Phoenix,Master or Higher,4,6,2,8,1,False,True,True,1
USER_001151,23.7,5703.02,11.86,4.67,Female,Teacher,Los Angeles,Associate Degree,7,8,2,10,1,False,False,True,1
USER_001152,34.3,5234.3,4.31,3.89,Female,Salesperson,Chicago,Associate Degree,4,4,2,7,0,False,True,True,0
USER_001153,31.6,3046.28,1.04,3.15,Male,Engineer,Philadelphia,Bachelor Degree,4,1,2,2,0,False,False,False,0
USER_001154,18.0,2583.54,1.96,4.51,Female,Corporate Employee,Chicago,Bachelor Degree,7,1,1,5,0,False,False,False,0
USER_001155,28.1,6019.53,8.98,3.84,Female,Corporate Employee,Other City,Bachelor Degree,8,4,3,10,0,False,True,False,1
USER_001156,,,9.32,0.14,,Doctor,Chicago,Master or Higher,5,3,3,9,0,False,False,True,0
USER_001157,33.9,6311.4,13.35,2.43,Male,Manager,San Antonio,Bachelor Degree,4,9,3,7,1,False,False,True,1
USER_001158,20.2,4047.71,10.96,3.55,Female,Student,San Antonio,Associate Degree,8,8,3,9,0,False,False,True,1
USER_001159,46.5,5795.99,4.06,1.84,Male,Teacher,Los Angeles,Bachelor Degree,5,6,1,8,1,False,False,True,0
USER_001160,34.0,4947.76,10.11,4.93,Male,Corporate Employee,Los Angeles,Bachelor Degree,4,7,5,5,1,False,False,True,1
USER_001161,35.4,4507.36,2.8,1.29,Male,Doctor,Los Angeles,Associate Degree,4,7,1,3,0,True,False,False,0
USER_001162,39.0,4658.63,4.83,0.79,Female,Doctor,San Antonio,Bachelor Degree,7,4,1,8,0,False,False,True,0
USER_001163,27.1,5775.73,9.19,1.93,Female,Freelancer,New York,Bachelor Degree,6,6,4,4,1,False,True,False,1
USER_001164,39.6,4600.68,0.72,3.36,Female,Corporate Employee,New York,Associate Degree,4,5,1,3,0,True,False,True,0
USER_001165,31.3,4822.32,22.45,4.95,Male,Freelancer,Los Angeles,Bachelor Degree,5,6,4,4,0,False,False,False,1
USER_001166,26.0,5433.66,9.35,5.38,Male,Engineer,Other City,Associate Degree,8,4,3,6,1,False,False,True,1
USER_001167,40.7,6200.82,3.42,2.05,Female,Teacher,Los Angeles,Associate Degree,8,3,2,10,0,False,True,True,0
USER_001168,49.9,7451.46,7.17,6.57,Male,Corporate Employee,Other City,Associate Degree,3,2,2,4,0,False,True,True,0
USER_001169,42.2,7859.33,4.06,0.64,Male,Manager,Phoenix,Bachelor Degree,4,4,1,3,0,False,True,True,0
USER_001170,44.2,7311.65,5.04,3.11,Male,Other,Phoenix,Bachelor Degree,5,8,2,9,1,False,False,False,0
USER_001171,29.8,4983.06,8.89,0.58,Male,Engineer,New York,Master or Higher,6,10,2,8,1,False,True,True,1
USER_001172,19.0,2691.56,2.51,3.8,Male,Student,San Diego,Associate Degree,7,5,1,5,0,False,True,False,0
USER_001173,49.9,6167.21,5.86,1.45,Male,Teacher,Houston,Bachelor Degree,2,3,3,2,0,False,False,True,0
USER_001174,55.5,6664.44,1.18,0.31,Male,Corporate Employee,New York,Bachelor Degree,4,5,1,6,0,False,True,True,0
USER_001175,50.4,6309.53,3.3,3.89,Female,Other,San Antonio,Bachelor Degree,7,3,1,3,0,False,False,False,0
USER_001176,31.6,8767.59,12.45,2.56,Male,Corporate Employee,Philadelphia,Bachelor Degree,2,8,2,9,1,False,False,True,1
USER_001177,23.5,2467.95,7.79,1.32,Male,Student,Houston,Bachelor Degree,7,3,3,4,1,False,True,True,0
USER_001178,24.3,4916.47,9.22,6.94,Female,Student,Other City,Bachelor Degree,8,12,2,8,1,False,False,True,1
USER_001179,18.2,4663.83,19.1,3.3,Male,Corporate Employee,Philadelphia,Bachelor Degree,6,5,4,4,0,False,False,False,0
USER_001180,33.9,5974.02,25.12,4.22,Female,Student,New York,Bachelor Degree,5,12,3,4,1,False,True,False,1
USER_001181,51.1,6703.58,0.1,3.27,Female,Civil Servant,San Antonio,Bachelor Degree,2,2,5,10,1,False,True,True,0
USER_001182,33.6,5594.66,2.29,2.17,Male,Corporate Employee,New York,High School or Below,8,3,1,5,0,True,False,False,0
USER_001183,38.0,7486.5,8.35,6.28,Female,Corporate Employee,San Antonio,Master or Higher,7,10,2,10,1,False,True,True,1
USER_001184,48.8,6271.77,1.91,2.67,Male,Doctor,New York,Associate Degree,4,6,4,5,1,True,False,False,0
USER_001185,31.0,7238.61,12.67,3.09,Male,Other,Other City,Master or Higher,8,6,3,9,1,False,True,False,1
USER_001186,55.4,5846.93,4.69,0.1,Female,Corporate Employee,Other City,High School or Below,1,4,2,1,0,False,False,True,0
USER_001187,54.9,6193.64,0.51,5.24,Female,Other,Philadelphia,Associate Degree,3,8,4,5,1,False,True,False,0
USER_001188,33.7,5105.64,5.65,0.17,Female,Engineer,Other City,Bachelor Degree,6,7,4,10,0,False,False,False,0
USER_001189,29.2,4050.56,17.37,6.49,Female,Doctor,Other City,Bachelor Degree,4,5,1,9,1,True,True,True,1
USER_001190,42.0,6816.58,4.99,1.25,Female,Teacher,New York,Associate Degree,2,6,3,7,0,False,True,True,0
USER_001191,31.5,4653.39,1.86,1.67,Male,Manager,Los Angeles,Associate Degree,2,2,5,6,0,False,True,False,0
USER_001192,23.4,3693.03,0.1,5.48,Male,Student,Other City,Bachelor Degree,8,1,1,6,0,False,False,False,0
USER_001193,47.8,4349.49,5.23,1.64,Male,Freelancer,New York,Associate Degree,8,9,2,2,0,True,False,True,0
USER_001194,47.2,4633.39,5.66,2.44,Male,Manager,Chicago,Associate Degree,7,4,3,2,0,True,False,True,0
USER_001195,36.6,6461.42,14.17,7.31,Female,Corporate Employee,New York,Associate Degree,7,10,3,5,0,False,True,True,1
USER_001196,22.4,6247.43,8.2,6.21,Female,Student,Chicago,Bachelor Degree,8,14,3,3,1,False,True,False,1
USER_001197,22.7,3393.38,11.63,6.31,Female,Other,Los Angeles,Bachelor Degree,8,9,5,8,1,False,False,True,1
USER_001198,36.1,7598.36,10.67,3.34,Female,Engineer,Chicago,Associate Degree,3,8,4,4,1,False,True,False,1
USER_001199,30.0,3839.97,7.29,1.24,Male,Corporate Employee,New York,Master or Higher,6,6,2,8,0,False,False,True,0
USER_001200,31.6,6136.58,14.41,6.1,Female,Corporate Employee,Los Angeles,Bachelor Degree,8,8,5,3,1,False,False,False,1
USER_001201,45.2,5973.59,15.05,3.0,Male,Salesperson,Chicago,Bachelor Degree,5,6,3,6,0,False,False,True,0
USER_001202,42.3,5699.32,11.39,2.9,Female,Civil Servant,Los Angeles,Bachelor Degree,4,5,3,2,1,False,False,True,0
USER_001203,48.8,5367.57,4.08,0.53,Male,Doctor,New York,Associate Degree,2,5,1,4,1,False,False,True,0
USER_001204,25.1,4334.91,19.68,1.6,Male,Teacher,Philadelphia,High School or Below,1,4,1,5,0,False,True,True,0
USER_001205,31.6,4040.6,8.81,1.57,,Freelancer,Houston,Associate Degree,5,8,4,10,1,True,False,True,1
USER_001206,42.6,5009.58,0.1,3.24,Male,Doctor,Los Angeles,Master or Higher,5,1,1,8,0,False,True,True,0
USER_001207,39.5,5303.68,0.57,3.84,Male,Engineer,Houston,Bachelor Degree,7,6,1,5,0,False,False,False,0
USER_001208,50.3,5885.05,2.19,4.84,Male,Teacher,San Antonio,Associate Degree,4,4,5,3,0,False,True,True,0
USER_001209,39.2,5293.09,15.04,2.1,Female,Corporate Employee,Other City,Bachelor Degree,6,7,3,5,1,False,False,False,1
USER_001210,53.5,7308.03,2.41,4.35,Male,Corporate Employee,New York,High School or Below,6,5,2,9,0,False,False,False,0
USER_001211,40.4,3991.61,7.58,2.85,Male,Manager,Chicago,Associate Degree,5,1,5,2,0,False,False,True,0
USER_001212,45.6,5692.49,6.79,5.07,Female,Other,Philadelphia,High School or Below,5,9,2,2,0,False,False,False,0
USER_001213,31.8,6533.03,15.91,1.39,Male,Civil Servant,Houston,Bachelor Degree,4,8,4,7,1,False,False,True,1
USER_001214,35.1,4729.83,1.04,6.14,Female,Corporate Employee,New York,Bachelor Degree,8,5,3,9,1,False,False,False,0
USER_001215,44.1,6779.01,3.63,2.57,Female,Engineer,Houston,High School or Below,3,4,1,10,0,False,False,False,0
USER_001216,51.1,6256.74,6.24,3.39,Female,Doctor,Los Angeles,Master or Higher,1,7,1,8,0,False,True,True,0
USER_001217,42.3,,1.67,1.33,Male,Manager,San Antonio,Associate Degree,2,8,2,4,0,False,False,True,0
USER_001218,34.2,4564.1,9.1,1.02,Male,Engineer,Los Angeles,Master or Higher,7,5,5,10,1,False,True,False,0
USER_001219,48.8,6692.96,7.56,4.0,,Engineer,San Antonio,High School or Below,4,7,2,2,0,False,False,True,0
USER_001220,18.0,6393.5,8.64,4.32,Female,Engineer,Other City,Bachelor Degree,3,6,5,7,1,False,True,True,1
USER_001221,20.8,3417.54,1.23,6.23,Female,Student,New York,Associate Degree,4,6,1,10,0,False,False,False,0
USER_001222,41.8,6161.85,1.35,2.41,Female,Manager,Phoenix,High School or Below,1,3,4,4,0,True,True,True,0
USER_001223,35.1,8165.33,18.54,6.66,Male,Corporate Employee,Other City,Associate Degree,2,2,4,4,1,False,True,True,1
USER_001224,41.1,6667.18,1.03,2.55,Female,Teacher,San Diego,Bachelor Degree,4,1,1,2,0,False,False,False,0
USER_001225,35.6,4374.71,4.87,0.1,Male,Engineer,Other City,Bachelor Degree,8,1,1,2,0,False,True,False,0
USER_001226,40.7,6306.43,0.34,2.15,Female,Teacher,Other City,High School or Below,5,3,5,4,1,False,True,False,0
USER_001227,26.9,4138.77,4.02,4.48,Female,Doctor,New York,High School or Below,3,1,4,6,1,False,False,False,0
USER_001228,40.7,8387.23,8.76,5.29,Male,Corporate Employee,San Diego,Bachelor Degree,7,9,5,10,1,False,False,False,1
USER_001229,44.9,6258.63,4.28,1.98,Female,Manager,Los Angeles,Associate Degree,4,5,1,10,0,False,False,True,0
USER_001230,47.2,8195.67,10.29,5.44,Female,Doctor,San Diego,Associate Degree,8,7,3,10,0,True,False,False,1
USER_001231,55.1,7143.97,4.65,5.54,Female,Civil Servant,Other City,Associate Degree,5,3,2,9,0,False,False,False,0
USER_001232,37.4,5195.24,2.51,5.12,Female,Other,Phoenix,Bachelor Degree,4,2,2,7,0,False,True,False,0
USER_001233,37.7,5264.33,9.63,0.1,Female,Teacher,San Antonio,Bachelor Degree,4,6,2,9,0,True,True,True,0
USER_001234,19.8,3021.17,7.07,3.05,Female,Corporate Employee,Phoenix,Bachelor Degree,6,6,1,10,1,False,False,True,0
