age,gender_cd,residence_pr_cd,occ_cd,crdt_lim_yx,pril_bal,lim_use_ratio,total_loan_cnt,total_loan_amt,apply_cnt,wdraw_cnt,wdraw_success_rate,if_bj_10_yn,if_bj_30_yn,reject_freq,push_cnt,sms_charge_cnt,is_coupon_issue,cust_recv_time,touch_time,target
47,1,32,103,10573,8316,0.7865317317696018,9,87130,3,2,0.6666666666666666,N,Y,1,1,7,N,2025-06-23 21:58:44.279726,2025-06-25 07:58:44.279726,0
60,1,11,103,18731,17488,0.9336394212802306,5,12384,0,0,0.0,N,N,0,2,7,Y,2024-09-09 21:58:44.279729,,0
34,1,11,101,12189,10891,0.8935105422922307,9,31348,3,1,0.3333333333333333,N,Y,1,3,7,N,2024-11-26 21:58:44.279731,2024-11-28 10:58:44.279731,0
43,2,45,102,19541,1861,0.09523565835934701,7,17448,3,0,0.0,N,N,0,1,2,N,2025-03-19 21:58:44.279734,2025-03-22 13:58:44.279734,0
53,2,44,102,48646,5269,0.10831311926982691,4,10491,0,0,0.0,N,N,0,0,9,N,2025-04-19 21:58:44.279736,2025-04-22 01:58:44.279736,0
18,1,32,104,16087,6943,0.43159072543047183,0,0,0,0,0.0,N,N,0,2,5,N,2024-09-01 21:58:44.279738,2024-09-03 10:58:44.279738,0
25,1,31,102,7776,2920,0.37551440329218105,4,14112,3,0,0.0,N,N,0,1,6,N,2024-12-30 21:58:44.279741,2025-01-02 06:58:44.279741,0
52,1,45,102,47079,8320,0.17672422948660763,2,12785,1,0,0.0,N,Y,1,0,8,N,2025-01-19 21:58:44.279743,2025-01-21 10:58:44.279743,0
32,2,31,102,32564,16821,0.5165520206362855,3,1968,4,0,0.0,N,Y,1,2,9,N,2024-08-07 21:58:44.279745,2024-08-09 19:58:44.279745,0
64,2,45,103,33835,10740,0.3174227870548249,7,1368,4,2,0.5,N,Y,1,4,9,N,2025-05-03 21:58:44.279748,2025-05-04 16:58:44.279748,0
39,1,44,103,12697,3129,0.2464361660234701,6,9424,1,0,0.0,N,N,0,2,3,Y,2025-03-03 21:58:44.279750,2025-03-06 18:58:44.279750,0
31,1,44,101,19629,17285,0.8805848489479852,4,36010,0,0,0.0,Y,N,1,4,4,N,2025-03-02 21:58:44.279752,2025-03-03 23:58:44.279752,0
43,1,44,102,13386,11360,0.8486478410279397,1,6002,3,2,0.6666666666666666,N,Y,1,4,7,N,2025-07-08 21:58:44.279755,2025-07-10 21:58:44.279755,0
45,1,44,104,22046,5398,0.24485167377302006,5,36851,4,0,0.0,Y,N,1,4,0,N,2024-12-29 21:58:44.279757,2025-01-01 20:58:44.279757,0
40,1,11,102,13044,6678,0.5119595216191353,5,26496,3,3,1.0,N,N,0,3,5,Y,2024-09-03 21:58:44.279759,2024-09-04 18:58:44.279759,0
31,2,11,101,14615,5529,0.3783099555251454,9,31936,1,1,1.0,N,N,0,3,3,N,2024-08-06 21:58:44.279762,,1
41,1,32,103,10060,6604,0.6564612326043737,9,79858,3,1,0.3333333333333333,N,N,0,4,4,N,2024-12-11 21:58:44.279764,2024-12-12 22:58:44.279764,1
19,2,31,104,15900,12678,0.7973584905660377,5,2469,1,0,0.0,N,N,0,0,4,Y,2025-05-19 21:58:44.279766,2025-05-22 14:58:44.279766,0
62,1,45,101,10581,3918,0.3702863623476042,8,38493,0,0,0.0,Y,Y,2,4,1,Y,2025-02-21 21:58:44.279769,2025-02-22 04:58:44.279769,0
43,1,45,104,39782,17451,0.4386657282187924,7,37390,1,1,1.0,N,N,0,1,7,N,2025-04-02 21:58:44.279771,,1
31,2,11,104,25173,16410,0.6518889286139912,7,11292,1,1,1.0,N,N,0,4,1,N,2025-06-10 21:58:44.279774,2025-06-12 22:58:44.279774,0
24,2,45,102,17997,6937,0.3854531310774018,0,0,4,4,1.0,N,N,0,3,3,N,2025-03-06 21:58:44.279776,2025-03-08 14:58:44.279776,1
20,2,11,104,48403,39886,0.8240398322418032,4,27841,3,3,1.0,N,N,0,3,4,Y,2024-12-09 21:58:44.279778,,0
64,1,32,104,12148,547,0.04502798814619691,6,29365,4,3,0.75,N,Y,1,1,0,N,2024-09-18 21:58:44.279781,2024-09-21 17:58:44.279781,0
40,1,31,104,23748,10860,0.4573016675088428,5,18207,2,0,0.0,N,N,0,1,5,N,2025-03-07 21:58:44.279783,,0
63,2,32,103,19022,5338,0.2806224371780044,4,37199,1,0,0.0,N,N,0,2,1,N,2024-08-18 21:58:44.279785,2024-08-21 16:58:44.279785,0
60,1,44,101,25013,12472,0.49862071722704193,7,23912,2,2,1.0,N,N,0,0,4,N,2025-05-26 21:58:44.279788,2025-05-27 19:58:44.279788,1
64,1,44,101,43687,35908,0.8219378762560945,2,5151,4,0,0.0,N,N,0,0,5,N,2025-05-17 21:58:44.279790,2025-05-18 08:58:44.279790,0
62,1,44,102,20886,7996,0.38284018002489706,5,37981,3,0,0.0,N,N,0,0,7,N,2025-06-25 21:58:44.279792,2025-06-28 02:58:44.279792,0
35,1,32,101,30256,15489,0.5119315177154945,4,16235,4,4,1.0,N,N,0,3,8,Y,2025-06-04 21:58:44.279795,2025-06-07 10:58:44.279795,0
55,2,45,102,35005,14201,0.4056849021568347,7,57572,3,3,1.0,N,N,0,0,5,N,2024-09-13 21:58:44.279797,2024-09-14 08:58:44.279797,1
52,1,31,104,11638,7776,0.6681560405567967,3,9989,3,0,0.0,N,N,0,2,4,N,2025-06-02 21:58:44.279799,2025-06-03 04:58:44.279799,0
32,1,44,104,42419,37711,0.8890119993399185,7,20276,0,0,0.0,N,N,0,2,3,N,2025-02-21 21:58:44.279802,,0
42,1,44,103,38377,8997,0.23443729317038853,9,6534,1,0,0.0,N,Y,1,0,1,N,2024-12-14 21:58:44.279804,2024-12-17 13:58:44.279804,0
54,1,44,104,45708,40566,0.8875032817012339,1,4306,4,2,0.5,N,Y,1,1,1,N,2024-08-12 21:58:44.279806,2024-08-15 14:58:44.279806,0
45,1,31,104,48116,20175,0.4192991936154294,8,36670,3,0,0.0,N,Y,1,2,6,Y,2025-06-01 21:58:44.279809,2025-06-03 10:58:44.279809,0
27,1,44,102,41634,40860,0.9814094249891915,8,63147,4,0,0.0,N,N,0,1,4,Y,2024-08-05 21:58:44.279811,2024-08-07 18:58:44.279811,0
56,1,31,101,21755,3225,0.14824178349804643,9,37486,4,1,0.25,Y,N,1,3,6,N,2024-09-13 21:58:44.279814,2024-09-14 04:58:44.279814,0
34,2,44,102,28382,11810,0.4161088013529702,9,66557,3,3,1.0,N,N,0,2,0,N,2025-06-24 21:58:44.279816,,1
56,1,32,103,27394,26702,0.9747389939402789,5,35268,2,0,0.0,N,N,0,1,0,N,2025-02-23 21:58:44.279818,2025-02-24 03:58:44.279818,0
39,1,32,102,7253,6722,0.9267889149317524,3,10034,1,0,0.0,N,Y,1,0,4,Y,2025-04-20 21:58:44.279821,2025-04-22 19:58:44.279821,0
43,2,31,103,42710,35228,0.8248185436665886,3,16799,1,1,1.0,Y,N,1,3,1,N,2025-01-25 21:58:44.279823,2025-01-26 05:58:44.279823,0
61,2,32,101,5864,545,0.0929399727148704,5,27336,0,0,0.0,N,N,0,4,7,Y,2025-05-15 21:58:44.279825,2025-05-16 01:58:44.279825,0
42,1,31,103,39036,23110,0.5920176247566349,4,4641,0,0,0.0,N,N,0,4,2,Y,2025-03-21 21:58:44.279828,2025-03-23 07:58:44.279828,0
34,1,32,104,45222,10754,0.23780460837645395,5,22596,0,0,0.0,N,Y,1,0,0,N,2024-12-07 21:58:44.279830,2024-12-10 12:58:44.279830,0
30,1,32,103,18666,10833,0.5803600128576021,6,33959,1,1,1.0,N,Y,1,3,1,N,2025-02-12 21:58:44.279832,2025-02-13 07:58:44.279832,0
37,2,31,104,25955,3114,0.11997688306684647,6,14306,2,0,0.0,N,N,0,3,9,N,2025-01-21 21:58:44.279835,2025-01-23 21:58:44.279835,0
42,2,45,104,42997,26502,0.6163685838546875,8,47182,1,0,0.0,N,N,0,3,9,Y,2024-09-01 21:58:44.279837,,0
21,2,32,104,21309,17000,0.7977849734853818,7,57326,1,0,0.0,N,Y,1,3,6,N,2024-08-10 21:58:44.279840,2024-08-11 21:58:44.279840,0
27,1,44,104,9054,3644,0.40247404462116193,5,32359,1,1,1.0,N,N,0,4,5,N,2025-05-23 21:58:44.279842,2025-05-26 07:58:44.279842,1
20,2,45,104,5935,1203,0.20269587194608257,5,22498,1,0,0.0,N,N,0,1,7,N,2025-05-20 21:58:44.279844,2025-05-23 05:58:44.279844,0
58,1,31,103,49940,42719,0.8554064877853425,4,5662,2,0,0.0,N,N,0,3,6,N,2024-12-10 21:58:44.279847,,0
62,1,45,101,27778,2565,0.09233926128590972,0,0,0,0,0.0,N,N,0,1,9,N,2025-01-14 21:58:44.279849,2025-01-17 20:58:44.279849,0
35,1,11,102,48298,3174,0.06571700691540022,8,28197,4,1,0.25,Y,Y,2,3,7,N,2025-06-01 21:58:44.279851,2025-06-02 03:58:44.279851,0
64,2,11,103,21709,19465,0.8966327329678935,8,21719,0,0,0.0,N,N,0,2,2,N,2025-04-07 21:58:44.279854,2025-04-10 09:58:44.279854,0
53,1,32,102,14726,2630,0.17859568110824392,8,26032,0,0,0.0,N,N,0,2,5,N,2025-06-04 21:58:44.279856,2025-06-06 02:58:44.279856,0
64,2,32,102,45542,35929,0.7889201176935576,7,60624,4,2,0.5,N,N,0,2,6,Y,2025-07-03 21:58:44.279858,2025-07-04 19:58:44.279858,0
39,1,44,104,25245,4321,0.1711626064567241,9,79177,1,0,0.0,N,N,0,3,9,N,2024-11-24 21:58:44.279861,,0
51,1,45,104,39753,30435,0.7656025960304883,2,10196,2,1,0.5,N,N,0,1,0,Y,2024-07-22 21:58:44.279863,,0
64,1,11,104,19252,13204,0.6858508206939539,0,0,2,2,1.0,N,N,0,4,0,Y,2025-05-28 21:58:44.279865,,1
25,1,32,102,26316,22653,0.8608071135430917,7,31028,0,0,0.0,N,N,0,0,6,Y,2024-09-12 21:58:44.279868,,0
57,2,45,101,42371,7099,0.16754383894644923,6,46494,4,1,0.25,N,N,0,4,2,N,2025-06-14 21:58:44.279870,,0
61,1,32,101,24162,23760,0.9833623044449963,4,16651,3,0,0.0,N,Y,1,3,2,N,2025-03-16 21:58:44.279872,2025-03-17 11:58:44.279872,0
36,2,32,102,20960,11360,0.5419847328244275,9,9536,1,0,0.0,N,N,0,2,4,N,2025-05-02 21:58:44.279875,2025-05-03 14:58:44.279875,0
59,2,11,101,35791,10313,0.2881450644016652,6,52863,0,0,0.0,N,Y,1,2,5,N,2025-03-17 21:58:44.279877,,0
58,2,11,101,47230,46270,0.9796739360575906,9,57747,2,2,1.0,N,Y,1,1,1,Y,2024-12-25 21:58:44.279879,2024-12-28 06:58:44.279879,0
54,1,32,104,30216,20462,0.6771908922425205,3,13944,4,2,0.5,N,N,0,3,2,N,2024-12-02 21:58:44.279882,2024-12-05 06:58:44.279882,0
23,1,31,103,37467,5801,0.15482958336669603,8,7273,4,1,0.25,N,N,0,4,5,Y,2025-05-09 21:58:44.279884,2025-05-10 08:58:44.279884,0
43,1,32,102,12754,4151,0.32546652030735457,9,72820,0,0,0.0,N,N,0,3,2,N,2024-11-30 21:58:44.279886,2024-12-01 05:58:44.279886,0
51,2,32,101,9078,8911,0.9816038775060586,1,9817,3,0,0.0,N,N,0,3,4,N,2025-06-27 21:58:44.279888,2025-06-30 08:58:44.279888,0
62,2,44,102,17853,12861,0.7203831288859015,8,51830,2,0,0.0,N,N,0,2,8,Y,2025-04-01 21:58:44.279891,2025-04-02 21:58:44.279891,0
23,1,44,101,9042,666,0.07365627073656271,8,18127,0,0,0.0,N,N,0,4,2,Y,2024-07-19 21:58:44.279893,2024-07-22 06:58:44.279893,0
54,2,44,104,19389,16667,0.8596111197070504,4,18952,3,3,1.0,N,N,0,0,5,N,2024-11-19 21:58:44.279896,,0
50,1,31,102,35425,5840,0.16485532815808046,0,0,4,0,0.0,N,N,0,2,4,N,2024-11-09 21:58:44.279898,2024-11-12 08:58:44.279898,0
39,2,31,102,7575,3903,0.5152475247524753,6,12539,1,1,1.0,N,N,0,4,4,N,2025-03-05 21:58:44.279900,2025-03-07 21:58:44.279900,1
38,1,32,102,44522,3565,0.08007277301109564,9,47761,2,2,1.0,N,Y,1,1,5,N,2025-04-19 21:58:44.279903,,0
23,2,44,101,33179,20977,0.6322372585068868,9,47219,2,0,0.0,N,N,0,2,5,N,2025-04-30 21:58:44.279905,2025-05-01 04:58:44.279905,0
23,1,31,103,39754,21118,0.5312169844543946,3,15692,3,0,0.0,N,N,0,1,0,N,2025-01-22 21:58:44.279907,2025-01-23 09:58:44.279907,0
21,2,11,103,23624,22641,0.9583897731120894,8,14334,0,0,0.0,N,N,0,2,8,Y,2024-09-23 21:58:44.279910,2024-09-26 01:58:44.279910,0
47,2,32,103,25350,7366,0.29057199211045365,5,29615,4,0,0.0,Y,N,1,3,4,Y,2024-09-13 21:58:44.279912,2024-09-15 00:58:44.279912,0
28,2,45,101,31681,26636,0.8407562892585462,2,8903,3,2,0.6666666666666666,Y,N,1,4,0,N,2025-04-07 21:58:44.279914,2025-04-08 10:58:44.279914,0
47,1,32,103,28988,15630,0.5391886297778391,5,29527,1,1,1.0,N,Y,1,1,7,N,2024-07-22 21:58:44.279917,2024-07-25 11:58:44.279917,0
48,1,45,103,20470,20056,0.9797752808988764,9,16629,1,1,1.0,N,N,0,2,6,Y,2024-08-17 21:58:44.279919,2024-08-19 08:58:44.279919,0
41,1,44,104,29704,7382,0.2485187180177754,5,18740,1,0,0.0,N,Y,1,1,6,Y,2025-03-28 21:58:44.279922,2025-03-30 04:58:44.279922,0
26,1,45,102,43736,16149,0.3692381562099872,4,34782,3,0,0.0,N,N,0,2,4,Y,2025-01-18 21:58:44.279924,,0
20,1,44,102,34377,992,0.028856502894377054,1,2054,4,3,0.75,N,N,0,2,0,Y,2025-04-05 21:58:44.279926,2025-04-05 23:58:44.279926,1
48,2,11,103,33572,6858,0.20427737400214466,9,68300,2,1,0.5,Y,N,1,0,8,Y,2025-07-02 21:58:44.279929,2025-07-05 11:58:44.279929,0
57,1,45,103,12493,2121,0.16977507404146322,9,72545,0,0,0.0,N,N,0,0,8,N,2025-04-13 21:58:44.279931,2025-04-16 08:58:44.279931,0
54,1,32,102,9103,2223,0.24420520707459079,1,5458,2,1,0.5,N,N,0,0,7,N,2024-09-28 21:58:44.279933,2024-09-30 22:58:44.279933,0
53,1,44,102,39844,20906,0.5246963156309608,6,43372,4,4,1.0,N,N,0,1,4,N,2025-02-22 21:58:44.279936,2025-02-24 11:58:44.279936,0
41,1,32,102,7994,3188,0.39879909932449337,1,1667,2,2,1.0,N,Y,1,3,2,N,2024-09-19 21:58:44.279938,2024-09-20 10:58:44.279938,0
48,2,31,104,8744,3237,0.37019670631290025,5,4370,3,1,0.3333333333333333,N,N,0,2,7,N,2025-07-16 21:58:44.279940,2025-07-17 10:58:44.279940,0
23,1,44,102,32332,4136,0.12792280094024497,4,39744,1,0,0.0,N,Y,1,4,0,N,2025-03-21 21:58:44.279943,2025-03-22 11:58:44.279943,0
19,2,45,104,10594,343,0.03237681706626392,3,18778,4,4,1.0,N,N,0,0,2,N,2024-08-09 21:58:44.279945,2024-08-12 07:58:44.279945,1
37,1,44,102,45299,32167,0.7101039758052055,6,58442,4,2,0.5,Y,Y,2,1,6,N,2025-04-15 21:58:44.279947,2025-04-18 00:58:44.279947,0
45,2,32,104,12371,4704,0.38024411931129254,7,4650,2,0,0.0,N,N,0,1,3,N,2025-01-08 21:58:44.279950,2025-01-09 07:58:44.279950,0
28,2,11,104,23028,4823,0.20944068091019627,3,13349,3,0,0.0,N,N,0,1,6,N,2025-07-15 21:58:44.279952,2025-07-16 18:58:44.279952,0
21,1,44,102,40912,4920,0.12025811497849041,0,0,2,0,0.0,N,Y,1,4,4,N,2025-03-29 21:58:44.279954,2025-03-30 10:58:44.279954,0
32,2,45,104,18990,5471,0.28809899947340706,0,0,2,0,0.0,N,N,0,4,5,N,2025-01-22 21:58:44.279957,2025-01-24 04:58:44.279957,0
23,1,31,101,21626,17272,0.7986682696753907,0,0,4,4,1.0,N,Y,1,0,6,N,2024-11-03 21:58:44.279959,2024-11-04 13:58:44.279959,0
47,2,11,104,25469,9533,0.37429816639836666,0,0,2,0,0.0,N,N,0,4,9,N,2024-07-22 21:58:44.279962,2024-07-23 19:58:44.279962,0
55,1,31,103,45722,39895,0.8725558811950483,4,26708,1,0,0.0,N,Y,1,0,6,Y,2025-06-26 21:58:44.279964,2025-06-28 17:58:44.279964,0
19,2,44,101,45037,3720,0.08259875213713169,3,10894,2,1,0.5,N,N,0,4,6,N,2024-12-10 21:58:44.279966,2024-12-12 10:58:44.279966,0
32,2,32,103,12130,2883,0.2376751854905194,8,53772,1,0,0.0,N,N,0,4,6,N,2025-01-26 21:58:44.279969,,0
28,2,32,104,11828,4212,0.35610415962123776,2,4190,4,4,1.0,N,N,0,4,6,Y,2024-12-06 21:58:44.279971,,1
25,2,45,101,46612,23345,0.5008366944134558,6,49113,3,0,0.0,N,Y,1,0,2,N,2025-05-14 21:58:44.279973,2025-05-15 12:58:44.279973,0
43,1,32,103,44099,25693,0.5826209211093222,7,9789,1,0,0.0,N,N,0,2,2,N,2024-10-14 21:58:44.279976,2024-10-15 06:58:44.279976,0
62,1,11,103,22883,19385,0.8471354280470218,5,33125,3,1,0.3333333333333333,N,N,0,0,6,Y,2024-11-11 21:58:44.279978,2024-11-13 17:58:44.279978,0
61,1,32,104,48059,18122,0.3770781747435444,9,18459,3,0,0.0,N,N,0,2,1,N,2024-10-31 21:58:44.279980,2024-11-03 19:58:44.279980,0
22,1,45,102,23542,1364,0.05793900263359103,0,0,1,1,1.0,Y,N,1,1,1,Y,2025-03-09 21:58:44.279983,2025-03-11 06:58:44.279983,0
23,2,44,101,47932,2708,0.05649670366352332,7,36418,4,0,0.0,N,N,0,1,2,N,2025-03-27 21:58:44.279985,2025-03-28 03:58:44.279985,0
43,1,44,101,15450,12982,0.8402588996763755,9,48085,0,0,0.0,N,N,0,0,3,N,2024-10-05 21:58:44.279987,2024-10-08 15:58:44.279987,0
21,2,32,103,25423,17308,0.6808008496243559,2,19768,3,2,0.6666666666666666,N,N,0,2,5,N,2024-10-04 21:58:44.279990,2024-10-06 01:58:44.279990,0
36,2,31,102,7035,151,0.02146410803127221,7,50961,3,3,1.0,N,Y,1,2,7,N,2024-12-19 21:58:44.279992,2024-12-22 14:58:44.279992,0
37,2,44,104,49231,25161,0.5110804168105462,3,16563,4,4,1.0,N,N,0,2,9,N,2025-06-28 21:58:44.279995,,0
50,1,32,101,45745,35089,0.7670565089080774,7,28885,4,1,0.25,N,N,0,1,9,N,2024-12-15 21:58:44.279997,2024-12-17 18:58:44.279997,1
37,2,45,103,22241,13865,0.6233982284969201,0,0,2,1,0.5,N,N,0,0,6,N,2024-09-11 21:58:44.279999,,0
29,2,32,101,28154,495,0.01758187113731619,2,7895,4,4,1.0,N,N,0,3,3,N,2024-11-09 21:58:44.280002,2024-11-11 09:58:44.280002,1
64,1,44,101,30625,11987,0.39141224489795917,5,24958,3,2,0.6666666666666666,N,N,0,2,1,N,2024-10-20 21:58:44.280004,,1
18,2,45,102,49950,2148,0.043003003003003006,8,68067,1,0,0.0,N,Y,1,2,1,N,2025-01-19 21:58:44.280006,2025-01-19 22:58:44.280006,0
43,2,32,102,38066,33324,0.8754268901381811,1,6481,0,0,0.0,N,N,0,3,3,Y,2025-01-05 21:58:44.280009,2025-01-06 11:58:44.280009,0
31,1,11,103,38691,13393,0.3461528520844641,0,0,2,0,0.0,N,N,0,0,5,N,2024-09-08 21:58:44.280011,2024-09-09 20:58:44.280011,0
55,1,45,104,18331,1552,0.08466532104085975,9,24932,1,1,1.0,N,N,0,2,2,Y,2025-04-30 21:58:44.280014,2025-05-03 09:58:44.280014,1
54,1,11,103,25690,18504,0.7202802646944336,2,11874,0,0,0.0,N,N,0,0,5,N,2025-01-19 21:58:44.280016,2025-01-22 05:58:44.280016,0
28,1,31,104,24183,3085,0.12756895339701443,3,25829,0,0,0.0,Y,N,1,2,4,N,2025-02-05 21:58:44.280018,2025-02-08 00:58:44.280018,0
53,1,45,104,44346,32924,0.7424344924006675,4,20932,0,0,0.0,N,Y,1,4,4,Y,2024-12-28 21:58:44.280021,,0
30,1,11,103,9875,8926,0.9038987341772152,2,7163,1,0,0.0,N,N,0,2,1,Y,2025-07-04 21:58:44.280023,2025-07-07 16:58:44.280023,0
60,1,44,104,17254,7162,0.41509215254433757,9,56823,2,2,1.0,N,N,0,4,7,Y,2024-08-05 21:58:44.280025,2024-08-06 02:58:44.280025,1
20,1,44,103,33621,8055,0.23958240385473364,1,6264,2,1,0.5,N,Y,1,0,4,N,2024-11-14 21:58:44.280028,2024-11-17 10:58:44.280028,0
50,2,31,101,15905,4654,0.29261238604212514,1,2231,0,0,0.0,N,N,0,2,1,N,2025-07-04 21:58:44.280031,2025-07-05 04:58:44.280031,0
23,1,45,103,20882,11468,0.5491811129202183,6,16890,1,1,1.0,N,N,0,1,6,N,2025-04-10 21:58:44.280033,2025-04-11 11:58:44.280033,0
27,2,45,101,24041,23630,0.9829042053159186,8,19807,0,0,0.0,N,N,0,1,8,N,2025-06-15 21:58:44.280036,2025-06-18 18:58:44.280036,0
22,1,45,103,34098,32922,0.9655111736758755,9,12767,4,2,0.5,N,N,0,3,8,Y,2024-11-03 21:58:44.280038,2024-11-06 06:58:44.280038,0
40,1,31,103,47431,40718,0.8584680904893424,1,9071,2,1,0.5,N,N,0,1,0,N,2025-06-14 21:58:44.280040,2025-06-15 23:58:44.280040,0
27,1,45,101,38709,17380,0.4489911906791702,6,54413,3,3,1.0,N,N,0,4,6,N,2025-06-29 21:58:44.280043,2025-07-02 19:58:44.280043,1
61,1,44,101,39675,26870,0.6772526780088217,6,27149,0,0,0.0,N,Y,1,1,8,N,2025-02-16 21:58:44.280045,2025-02-18 18:58:44.280045,0
19,1,11,104,9837,4626,0.47026532479414457,6,16540,4,3,0.75,Y,N,1,1,5,Y,2024-10-31 21:58:44.280048,2024-11-02 07:58:44.280048,0
